"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 28, 2017","518.60","519.20","520.16","516.90","12.18M","-0.02%"
"Dec 27, 2017","518.70","518.20","520.16","517.30","21.64M","0.29%"
"Dec 22, 2017","517.20","518.90","519.00","514.50","9.76M","-0.44%"
"Dec 21, 2017","519.50","508.50","520.20","482.70","30.07M","2.12%"
"Dec 20, 2017","508.70","508.00","511.70","482.70","35.99M","0.18%"
"Dec 19, 2017","507.80","508.60","511.90","482.70","30.28M","-0.37%"
"Dec 18, 2017","509.70","506.60","511.60","482.70","27.59M","0.89%"
"Dec 15, 2017","505.20","505.10","511.60","482.70","52.24M","0.24%"
"Dec 14, 2017","504.00","505.00","511.60","482.70","36.23M","-0.28%"
"Dec 13, 2017","505.40","509.70","511.60","482.70","49.66M","-1.10%"
"Dec 12, 2017","511.00","499.80","511.10","482.70","44.46M","2.47%"
"Dec 11, 2017","498.70","492.35","499.75","492.20","35.03M","1.21%"
"Dec 08, 2017","492.75","488.00","496.00","482.65","59.30M","0.93%"
"Dec 07, 2017","488.20","493.25","496.00","487.95","29.19M","-1.22%"
"Dec 06, 2017","494.25","490.35","496.15","490.20","31.77M","0.51%"
"Dec 05, 2017","491.75","493.05","496.00","490.50","49.20M","-0.25%"
"Dec 04, 2017","493.00","495.30","496.35","490.35","34.22M","0.20%"
"Dec 01, 2017","492.00","492.95","496.00","490.35","38.81M","0.59%"
"Nov 30, 2017","489.10","493.00","495.80","489.10","59.59M","-1.09%"
"Nov 29, 2017","494.50","497.50","500.40","492.75","36.88M","-1.38%"
"Nov 28, 2017","501.40","495.30","503.30","495.30","34.06M","1.05%"
"Nov 27, 2017","496.20","500.00","503.20","496.20","24.31M","-1.02%"
"Nov 24, 2017","501.30","501.40","501.70","497.45","17.11M","0.08%"
"Nov 23, 2017","500.90","497.20","501.90","495.35","22.15M","0.61%"
"Nov 22, 2017","497.85","497.00","499.55","495.35","32.20M","0.72%"
"Nov 21, 2017","494.30","492.15","498.15","489.56","37.85M","0.47%"
"Nov 20, 2017","492.00","492.95","494.80","489.40","23.30M","-0.22%"
"Nov 17, 2017","493.10","490.15","495.05","488.05","21.88M","0.40%"
"Nov 16, 2017","491.15","497.60","500.20","490.45","38.13M","-0.78%"
"Nov 15, 2017","495.00","499.75","500.70","493.15","32.79M","-1.59%"
"Nov 14, 2017","503.00","506.00","508.00","502.00","25.72M","-0.77%"
"Nov 13, 2017","506.90","508.60","516.85","506.72","22.43M","0.00%"
"Nov 10, 2017","506.90","516.00","517.50","506.90","25.15M","-1.50%"
"Nov 09, 2017","514.60","518.60","520.60","514.20","35.04M","-1.81%"
"Nov 08, 2017","524.10","525.00","525.90","521.50","41.75M","-0.11%"
"Nov 07, 2017","524.70","524.90","529.00","522.60","38.00M","0.69%"
"Nov 06, 2017","521.10","516.50","522.20","515.20","28.92M","0.83%"
"Nov 03, 2017","516.80","518.50","521.30","514.40","25.32M","-0.25%"
"Nov 02, 2017","518.10","512.60","519.60","509.60","35.25M","0.80%"
"Nov 01, 2017","514.00","519.90","519.90","512.10","43.85M","0.74%"
"Oct 31, 2017","510.20","522.00","522.22","501.52","64.58M","1.71%"
"Oct 30, 2017","501.60","497.90","504.35","496.77","38.47M","0.74%"
"Oct 27, 2017","497.90","488.15","497.90","488.15","30.76M","1.61%"
"Oct 26, 2017","490.00","488.10","491.00","486.98","25.98M","0.46%"
"Oct 25, 2017","487.75","494.40","495.60","486.60","25.73M","-1.71%"
