"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 22, 2018","56.43","57.00","57.85","56.43","189.55M","0.53%"
"Oct 19, 2018","56.13","56.77","57.02","56.05","197.51M","-1.51%"
"Oct 18, 2018","56.99","57.23","57.82","56.90","105.48M","-0.58%"
"Oct 17, 2018","57.32","57.58","57.71","57.08","92.96M","-0.07%"
"Oct 16, 2018","57.36","57.95","58.10","56.93","156.70M","-0.64%"
"Oct 15, 2018","57.73","58.19","58.42","57.21","116.69M","-0.72%"
"Oct 12, 2018","58.15","57.89","59.18","57.72","194.12M","0.43%"
"Oct 11, 2018","57.90","58.53","58.73","57.85","209.59M","-2.05%"
"Oct 10, 2018","59.11","57.13","59.14","57.02","192.69M","3.16%"
"Oct 09, 2018","57.30","58.41","58.42","57.17","157.69M","-1.48%"
"Oct 08, 2018","58.16","58.66","58.95","58.00","107.07M","-1.31%"
"Oct 05, 2018","58.93","58.92","59.37","58.65","181.70M","0.00%"
"Oct 04, 2018","58.93","58.41","59.20","58.41","161.81M","0.92%"
"Oct 03, 2018","58.39","57.70","58.59","57.51","160.99M","1.60%"
"Oct 02, 2018","57.47","58.09","58.13","57.12","189.41M","-1.83%"
"Oct 01, 2018","58.54","59.00","59.24","58.42","140.72M","-1.23%"
"Sep 28, 2018","59.27","60.70","60.74","59.03","236.66M","-2.84%"
"Sep 27, 2018","61.00","60.53","61.10","60.15","122.55M","0.43%"
"Sep 26, 2018","60.74","60.73","61.25","60.57","157.71M","-0.26%"
"Sep 25, 2018","60.90","61.66","61.90","60.78","129.14M","-1.23%"
"Sep 24, 2018","61.66","61.58","62.08","58.81","96.18M","-0.32%"
"Sep 21, 2018","61.86","61.92","62.16","61.45","279.59M","0.44%"
"Sep 20, 2018","61.59","60.71","61.66","60.60","161.50M","1.75%"
"Sep 19, 2018","60.53","59.31","60.69","59.28","161.48M","1.73%"
"Sep 18, 2018","59.50","59.03","59.65","58.83","113.50M","0.35%"
"Sep 17, 2018","59.29","58.52","59.33","58.48","138.02M","0.70%"
"Sep 14, 2018","58.88","59.38","59.51","58.74","103.83M","-0.61%"
"Sep 13, 2018","59.24","58.75","59.43","58.68","146.72M","0.61%"
"Sep 12, 2018","58.88","59.34","59.34","58.56","118.32M","-0.59%"
"Sep 11, 2018","59.23","59.26","59.54","58.86","118.99M","-0.24%"
"Sep 10, 2018","59.37","58.70","59.67","58.51","136.82M","1.07%"
"Sep 07, 2018","58.74","59.90","59.97","58.61","204.97M","-1.95%"
"Sep 06, 2018","59.91","60.50","60.68","59.81","115.49M","-1.15%"
"Sep 05, 2018","60.61","60.14","61.14","59.79","146.08M","0.43%"
"Sep 04, 2018","60.35","59.90","60.39","59.60","117.21M","1.22%"
"Sep 03, 2018","59.62","59.44","59.70","59.26","76.69M","0.54%"
"Aug 31, 2018","59.30","59.79","59.98","59.20","169.51M","-1.00%"
"Aug 30, 2018","59.90","60.48","60.52","59.90","121.07M","-0.93%"
"Aug 29, 2018","60.46","60.77","60.96","59.88","173.63M","-0.54%"
"Aug 28, 2018","60.79","61.26","61.66","60.63","110.29M","-0.08%"
"Aug 24, 2018","60.84","60.58","61.28","60.35","127.43M","0.13%"
"Aug 23, 2018","60.76","60.95","61.02","60.37","164.08M","-0.39%"
"Aug 22, 2018","61.00","60.54","61.39","60.54","166.24M","0.35%"
"Aug 21, 2018","60.79","60.24","61.85","60.22","133.31M","0.70%"
"Aug 20, 2018","60.37","60.19","60.70","59.99","143.52M","0.35%"
"Aug 17, 2018","60.16","59.95","61.33","59.73","159.52M","0.10%"
"Aug 16, 2018","60.10","59.77","61.00","59.41","176.51M","-0.61%"
"Aug 15, 2018","60.47","60.95","61.05","60.13","261.40M","-0.84%"
"Aug 14, 2018","60.98","61.55","61.69","60.78","206.98M","-0.65%"
"Aug 13, 2018","61.38","61.59","61.91","61.30","166.62M","-0.78%"
"Aug 10, 2018","61.86","61.81","62.07","61.60","142.51M","-0.40%"
"Aug 09, 2018","62.11","62.07","62.31","61.93","134.76M","-0.11%"
"Aug 08, 2018","62.18","62.41","62.47","62.12","122.37M","-0.27%"
"Aug 07, 2018","62.35","62.58","62.72","62.32","135.94M","-0.35%"
"Aug 06, 2018","62.57","62.54","62.59","62.10","109.95M","0.03%"
"Aug 03, 2018","62.55","63.25","63.34","62.34","121.18M","-0.26%"
"Aug 02, 2018","62.71","63.90","63.90","62.54","198.36M","-1.10%"
"Aug 01, 2018","63.41","63.55","63.95","63.10","229.21M","1.65%"
"Jul 31, 2018","62.38","62.24","62.86","62.15","212.60M","-0.02%"
"Jul 30, 2018","62.39","62.36","62.70","62.28","181.09M","-0.34%"
"Jul 27, 2018","62.60","62.91","63.03","62.27","264.74M","0.06%"
"Jul 26, 2018","62.56","62.66","62.94","62.25","91.13M","0.19%"
"Jul 25, 2018","62.44","62.88","63.18","62.06","117.69M","-0.86%"
"Jul 24, 2018","62.98","62.53","63.31","62.38","177.92M","1.11%"
"Jul 23, 2018","62.29","62.48","62.77","62.18","109.09M","-0.54%"
"Jul 20, 2018","62.63","62.41","62.68","62.04","123.17M","0.27%"
"Jul 19, 2018","62.46","62.51","62.85","62.22","97.06M","-0.10%"
"Jul 18, 2018","62.52","62.67","62.78","62.22","107.29M","0.11%"
"Jul 17, 2018","62.45","62.47","63.01","62.28","148.93M","-0.06%"
"Jul 16, 2018","62.49","62.75","63.05","62.00","130.82M","0.13%"
"Jul 13, 2018","62.41","62.72","63.12","62.32","98.40M","-0.24%"
"Jul 12, 2018","62.56","62.27","62.91","62.09","138.04M","0.37%"
"Jul 11, 2018","62.33","62.13","62.59","61.76","151.40M","-0.27%"
"Jul 10, 2018","62.50","62.92","63.42","62.48","156.62M","-0.70%"
"Jul 09, 2018","62.94","62.55","63.45","62.44","159.63M","0.72%"
"Jul 06, 2018","62.49","62.36","62.62","62.09","143.32M","0.19%"
"Jul 05, 2018","62.37","62.40","62.95","62.18","94.22M","0.11%"
"Jul 04, 2018","62.30","61.80","62.87","61.70","130.96M","0.47%"
"Jul 03, 2018","62.01","62.00","62.55","61.54","162.17M","-0.48%"
"Jul 02, 2018","62.31","62.50","62.66","62.04","156.50M","-1.17%"
"Jun 29, 2018","63.05","62.94","63.39","62.50","260.77M","0.80%"
"Jun 28, 2018","62.55","61.49","62.55","61.16","208.71M","1.15%"
"Jun 27, 2018","61.84","61.70","62.50","60.88","440.13M","0.68%"
"Jun 26, 2018","61.42","61.69","61.69","61.11","120.92M","0.29%"
"Jun 25, 2018","61.24","61.74","61.89","61.18","159.08M","-1.42%"
"Jun 22, 2018","62.12","61.75","62.36","61.60","121.76M","1.24%"
"Jun 21, 2018","61.36","61.82","62.26","61.19","154.31M","-0.50%"
"Jun 20, 2018","61.67","61.94","62.44","61.53","169.42M","0.23%"
"Jun 19, 2018","61.53","61.04","61.73","60.50","193.87M","-0.06%"
"Jun 18, 2018","61.57","61.74","65.59","61.35","175.19M","-0.82%"
"Jun 15, 2018","62.08","63.03","63.20","61.80","377.11M","-1.66%"
"Jun 14, 2018","63.13","62.72","63.63","62.47","184.44M","0.45%"
"Jun 13, 2018","62.85","63.05","63.36","62.80","175.26M","-0.51%"
"Jun 12, 2018","63.17","63.35","63.38","63.00","195.26M","0.27%"
"Jun 11, 2018","63.00","63.45","63.56","62.89","142.59M","0.16%"
"Jun 08, 2018","62.90","63.40","63.61","62.73","169.05M","-1.16%"
"Jun 07, 2018","63.64","64.25","64.42","63.58","144.09M","-0.06%"
"Jun 06, 2018","63.68","62.95","63.76","62.45","170.57M","1.90%"
"Jun 05, 2018","62.49","63.08","63.26","62.45","251.56M","-1.73%"
"Jun 04, 2018","63.59","63.70","64.12","63.35","198.58M","0.38%"
"Jun 01, 2018","63.35","63.75","64.07","63.21","199.74M","0.22%"
"May 31, 2018","63.21","64.55","64.64","62.85","415.26M","-1.54%"
"May 30, 2018","64.20","64.00","64.27","63.29","268.80M","-0.14%"
"May 29, 2018","64.29","65.64","65.64","64.29","466.49M","-2.10%"
"May 25, 2018","65.67","65.97","66.19","65.15","182.08M","-0.50%"
"May 24, 2018","66.00","66.50","66.77","65.87","189.90M","-0.95%"
"May 23, 2018","66.63","67.04","67.35","66.23","198.35M","-0.58%"
"May 22, 2018","67.02","66.68","67.49","66.54","157.96M","0.83%"
"May 21, 2018","66.47","66.23","66.77","66.02","126.92M","0.67%"
"May 18, 2018","66.03","66.19","66.40","65.57","140.95M","-0.30%"
"May 17, 2018","66.23","65.65","67.94","65.48","118.43M","0.82%"
"May 16, 2018","65.69","66.65","67.08","65.61","197.16M","-1.63%"
"May 15, 2018","66.78","66.71","68.73","66.36","172.72M","0.16%"
"May 14, 2018","66.67","66.99","67.46","66.55","119.89M","-0.61%"
"May 11, 2018","67.08","66.94","67.16","66.74","97.63M","0.33%"
"May 10, 2018","66.86","66.86","67.34","66.45","145.22M","0.48%"
"May 09, 2018","66.54","65.92","66.67","65.92","161.98M","1.00%"
"May 08, 2018","65.88","65.52","66.21","65.40","167.95M","0.76%"
"May 04, 2018","65.38","64.52","67.07","64.52","169.55M","1.08%"
"May 03, 2018","64.68","64.38","65.18","64.17","139.62M","0.54%"
"May 02, 2018","64.33","64.33","64.70","64.07","152.02M","-0.02%"
"May 01, 2018","64.34","66.00","66.79","64.21","111.44M","-0.49%"
"Apr 30, 2018","64.66","64.92","65.17","64.58","151.30M","-0.20%"
"Apr 27, 2018","64.79","64.78","65.13","64.34","169.98M","-0.17%"
"Apr 26, 2018","64.90","65.00","65.26","64.42","182.92M","-0.15%"
"Apr 25, 2018","65.00","65.63","66.14","64.62","210.35M","-1.69%"
"Apr 24, 2018","66.12","66.60","68.62","66.00","318.48M","-0.48%"
"Apr 23, 2018","66.44","65.55","66.58","65.55","234.38M","1.13%"
"Apr 20, 2018","65.70","65.88","67.74","65.47","160.68M","-0.59%"
"Apr 19, 2018","66.09","65.56","67.84","65.25","155.58M","-2.26%"
"Apr 18, 2018","67.62","67.68","67.86","67.38","159.95M","-0.06%"
"Apr 17, 2018","67.66","67.99","69.69","67.62","133.91M","-0.03%"
"Apr 16, 2018","67.68","67.84","68.51","67.42","175.22M","-0.73%"
"Apr 13, 2018","68.18","67.50","68.72","67.48","142.33M","0.04%"
"Apr 12, 2018","68.15","67.18","68.15","66.95","136.58M","1.70%"
"Apr 11, 2018","67.01","66.68","67.36","66.65","96.29M","-0.07%"
"Apr 10, 2018","67.06","67.06","67.99","66.71","119.82M","0.62%"
"Apr 09, 2018","66.65","66.79","66.99","66.29","105.29M","0.50%"
"Apr 06, 2018","66.32","66.11","66.62","65.98","110.58M","0.21%"
"Apr 05, 2018","66.18","66.46","66.51","65.63","123.23M","1.57%"
"Apr 04, 2018","65.16","64.97","65.26","64.12","135.67M","0.05%"
"Apr 03, 2018","65.13","64.20","65.31","64.20","151.44M","0.73%"
"Mar 29, 2018","64.66","65.05","65.44","64.65","151.54M","-0.39%"
"Mar 28, 2018","64.91","64.60","65.07","64.11","148.55M","-0.18%"
"Mar 27, 2018","65.03","65.41","65.89","64.84","134.97M","0.60%"
"Mar 26, 2018","64.64","65.05","65.32","64.33","146.25M","-0.19%"
"Mar 23, 2018","64.76","65.53","65.80","64.59","203.89M","-1.97%"
"Mar 22, 2018","66.06","66.54","67.11","65.69","167.85M","-1.64%"
"Mar 21, 2018","67.16","67.79","68.34","67.04","141.60M","-1.05%"
"Mar 20, 2018","67.87","67.07","68.35","67.07","124.48M","1.10%"
"Mar 19, 2018","67.13","67.47","67.70","67.06","113.69M","-0.55%"
"Mar 16, 2018","67.50","66.60","67.63","66.54","271.68M","1.05%"
"Mar 15, 2018","66.80","67.05","67.50","66.57","129.31M","0.16%"
"Mar 14, 2018","66.69","66.72","67.30","66.50","102.91M","-0.37%"
"Mar 13, 2018","66.94","67.65","67.76","66.79","109.83M","-0.83%"
"Mar 12, 2018","67.50","67.59","67.80","67.27","77.92M","0.31%"
"Mar 09, 2018","67.29","67.59","67.79","67.12","110.12M","-0.31%"
"Mar 08, 2018","67.50","67.40","67.95","67.26","115.74M","0.37%"
"Mar 07, 2018","67.25","66.70","67.43","66.10","144.07M","1.04%"
"Mar 06, 2018","66.56","67.50","67.69","66.56","132.04M","-0.66%"
"Mar 05, 2018","67.00","66.90","67.30","66.52","153.12M","0.00%"
"Mar 02, 2018","67.00","67.98","68.29","66.92","143.36M","-1.93%"
"Mar 01, 2018","68.32","68.70","68.87","68.13","130.03M","-0.70%"
"Feb 28, 2018","68.80","69.00","69.41","68.69","140.39M","-0.33%"
"Feb 27, 2018","69.03","69.10","69.20","68.55","121.64M","0.70%"
"Feb 26, 2018","68.55","69.09","69.17","68.40","87.16M","-0.15%"
"Feb 23, 2018","68.65","69.10","69.17","68.31","114.55M","-0.77%"
"Feb 22, 2018","69.18","69.99","69.99","68.85","193.50M","-0.77%"
"Feb 21, 2018","69.72","69.80","70.39","68.57","311.08M","2.76%"
"Feb 20, 2018","67.85","68.19","68.26","67.61","132.11M","-0.15%"
"Feb 19, 2018","67.95","68.27","68.54","67.83","100.80M","0.32%"
"Feb 16, 2018","67.73","67.26","68.10","67.23","97.66M","0.97%"
"Feb 15, 2018","67.08","67.00","67.82","66.82","123.79M","0.65%"
"Feb 14, 2018","66.65","67.00","67.37","65.94","148.36M","0.26%"
"Feb 13, 2018","66.48","66.40","66.79","66.29","161.80M","0.02%"
"Feb 12, 2018","66.47","67.71","67.97","66.46","132.14M","-0.12%"
"Feb 09, 2018","66.55","67.24","67.72","66.29","222.27M","-1.55%"
"Feb 08, 2018","67.60","67.14","68.66","66.50","203.67M","0.36%"
"Feb 07, 2018","67.36","66.76","67.70","66.18","231.36M","1.80%"
"Feb 06, 2018","66.17","66.45","67.59","66.03","285.32M","-2.85%"
"Feb 05, 2018","68.11","68.17","68.62","67.94","160.25M","-0.93%"
"Feb 02, 2018","68.75","69.31","69.47","68.58","137.03M","-0.82%"
"Feb 01, 2018","69.32","69.96","70.73","69.32","161.64M","-0.27%"
"Jan 31, 2018","69.51","70.52","70.71","69.34","168.66M","-1.43%"
"Jan 30, 2018","70.52","71.25","71.44","70.13","174.55M","-1.44%"
"Jan 29, 2018","71.55","71.26","71.76","71.19","117.05M","0.41%"
"Jan 26, 2018","71.26","71.66","72.20","71.15","157.33M","0.01%"
"Jan 25, 2018","71.25","72.00","72.22","71.06","169.62M","-1.04%"
"Jan 24, 2018","72.00","72.61","72.61","71.77","140.20M","-0.17%"
"Jan 23, 2018","72.12","72.21","72.77","71.90","176.54M","0.22%"
"Jan 22, 2018","71.96","71.36","71.96","71.17","145.95M","0.67%"
"Jan 19, 2018","71.48","71.22","71.74","70.55","159.97M","0.78%"
"Jan 18, 2018","70.93","70.34","70.93","70.08","129.94M","0.71%"
"Jan 17, 2018","70.43","70.70","70.95","69.92","160.01M","-0.09%"
"Jan 16, 2018","70.49","70.16","70.63","69.61","190.40M","-0.16%"
"Jan 15, 2018","70.60","70.50","70.72","70.32","93.25M","0.14%"
"Jan 12, 2018","70.50","70.00","70.68","69.69","162.54M","0.96%"
"Jan 11, 2018","69.83","69.17","70.02","68.71","173.17M","1.23%"
"Jan 10, 2018","68.98","68.16","69.27","68.11","133.84M","0.85%"
"Jan 09, 2018","68.40","69.33","69.39","68.03","103.17M","0.50%"
