"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 09, 2018","150.72","153.40","154.60","150.08","103.24M","-2.50%"
"Oct 08, 2018","154.58","159.02","159.62","154.58","106.98M","-3.52%"
"Oct 05, 2018","160.22","161.68","161.80","160.00","63.04M","-1.18%"
"Oct 04, 2018","162.14","161.98","163.06","160.78","65.78M","-0.21%"
"Oct 03, 2018","162.48","160.80","163.82","160.68","72.08M","1.63%"
"Oct 02, 2018","159.88","161.26","161.79","159.88","107.40M","-1.31%"
"Oct 01, 2018","162.00","164.14","164.14","161.86","83.92M","-1.52%"
"Sep 28, 2018","164.50","167.50","167.94","164.21","96.31M","-2.16%"
"Sep 27, 2018","168.14","166.26","169.28","166.12","50.18M","0.72%"
"Sep 26, 2018","166.94","168.50","168.66","165.56","64.35M","-1.07%"
"Sep 25, 2018","168.74","169.88","170.26","168.34","48.42M","-0.74%"
"Sep 24, 2018","170.00","171.48","171.58","166.20","42.84M","-0.55%"
"Sep 21, 2018","170.94","168.50","170.94","168.50","148.92M","1.71%"
"Sep 20, 2018","168.06","168.74","168.91","167.03","64.91M","-0.45%"
"Sep 19, 2018","168.82","169.34","169.62","167.00","52.88M","-0.06%"
"Sep 18, 2018","168.92","167.74","169.22","167.12","47.95M","0.50%"
"Sep 17, 2018","168.08","167.00","169.18","166.84","37.43M","0.38%"
"Sep 14, 2018","167.44","168.90","169.00","166.54","49.61M","-0.50%"
"Sep 13, 2018","168.28","167.00","169.36","166.28","65.14M","1.02%"
"Sep 12, 2018","166.58","165.90","167.18","164.44","45.52M","0.23%"
"Sep 11, 2018","166.20","166.46","166.66","164.12","54.98M","0.30%"
"Sep 10, 2018","165.70","165.60","167.54","165.00","47.82M","0.27%"
"Sep 07, 2018","165.26","165.02","165.72","164.28","61.58M","0.77%"
"Sep 06, 2018","164.00","164.50","167.22","163.22","112.76M","0.68%"
"Sep 05, 2018","162.90","164.62","166.00","162.64","100.18M","-0.85%"
"Sep 04, 2018","164.30","167.36","167.50","162.78","66.13M","-1.35%"
"Sep 03, 2018","166.54","165.20","167.54","165.10","49.97M","1.24%"
"Aug 31, 2018","164.50","166.08","167.72","163.96","114.33M","-1.80%"
"Aug 30, 2018","167.52","171.94","172.92","166.78","109.53M","-3.13%"
"Aug 29, 2018","172.94","174.88","175.58","172.40","56.60M","-1.29%"
"Aug 28, 2018","175.20","175.00","175.62","173.08","53.68M","-0.05%"
"Aug 24, 2018","175.28","176.00","176.18","175.06","33.87M","-0.38%"
"Aug 23, 2018","175.94","176.84","177.38","175.81","27.16M","0.14%"
"Aug 22, 2018","175.70","176.12","178.28","175.62","33.58M","-0.25%"
"Aug 21, 2018","176.14","176.60","177.16","175.92","36.81M","-0.26%"
"Aug 20, 2018","176.60","175.84","177.28","175.30","35.03M","0.47%"
"Aug 17, 2018","175.78","176.80","177.76","174.78","40.84M","-0.69%"
"Aug 16, 2018","177.00","176.04","177.54","174.98","73.82M","1.13%"
