"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 23, 2017","249.00","250.25","251.72","242.33","15.50M","-0.28%"
"Nov 22, 2017","249.70","245.25","251.75","242.33","26.76M","1.71%"
"Nov 21, 2017","245.50","246.35","247.01","242.33","21.70M","-0.12%"
"Nov 20, 2017","245.80","245.20","247.01","242.20","16.66M","0.16%"
"Nov 17, 2017","245.40","245.15","247.65","244.22","18.33M","0.22%"
"Nov 16, 2017","244.85","247.80","248.15","242.70","23.35M","-0.93%"
"Nov 15, 2017","247.15","244.70","250.15","244.50","32.66M","1.39%"
"Nov 14, 2017","243.75","246.05","246.99","242.89","21.78M","-0.29%"
"Nov 13, 2017","244.45","248.60","249.25","244.00","17.15M","-1.33%"
"Nov 10, 2017","247.75","250.65","250.85","245.75","17.65M","-0.50%"
"Nov 09, 2017","249.00","251.20","251.70","246.55","27.64M","-0.86%"
"Nov 08, 2017","251.15","248.55","251.25","247.00","31.07M","1.07%"
"Nov 07, 2017","248.50","252.05","252.90","247.80","20.99M","-1.51%"
"Nov 06, 2017","252.30","248.85","252.60","246.60","22.77M","1.00%"
"Nov 03, 2017","249.80","253.70","255.52","247.99","23.25M","-1.50%"
"Nov 02, 2017","253.60","267.00","267.80","249.40","42.28M","-2.65%"
"Nov 01, 2017","260.50","263.55","263.55","260.15","22.74M","0.08%"
"Oct 31, 2017","260.30","262.45","262.81","260.30","16.74M","-0.69%"
"Oct 30, 2017","262.10","262.15","263.65","260.00","17.49M","-0.34%"
"Oct 27, 2017","263.00","265.70","267.05","262.75","16.60M","-0.74%"
"Oct 26, 2017","264.95","264.60","267.00","261.40","19.28M","-0.04%"
"Oct 25, 2017","265.05","271.90","273.00","264.16","26.08M","-2.75%"
"Oct 24, 2017","272.55","273.80","274.60","271.10","14.34M","-0.44%"
"Oct 23, 2017","273.75","270.65","274.80","270.55","15.70M","1.07%"
"Oct 20, 2017","270.85","272.00","273.85","270.25","16.35M","-0.68%"
"Oct 19, 2017","272.70","271.80","275.10","270.75","22.39M","0.50%"
"Oct 18, 2017","271.35","270.00","272.45","269.65","12.23M","0.50%"
"Oct 17, 2017","270.00","272.60","274.40","268.00","25.02M","-1.26%"
"Oct 16, 2017","273.45","275.90","275.95","272.90","20.81M","-0.51%"
"Oct 13, 2017","274.85","278.00","279.35","274.85","17.14M","-1.49%"
"Oct 12, 2017","279.00","275.85","279.85","274.85","17.03M","1.07%"
"Oct 11, 2017","276.05","277.25","278.00","273.60","23.29M","-0.36%"
"Oct 10, 2017","277.05","277.95","280.25","276.40","17.12M","-0.88%"
"Oct 09, 2017","279.50","280.15","281.65","279.15","16.26M","-1.29%"
"Oct 06, 2017","283.15","280.40","284.87","280.00","19.06M","1.31%"
"Oct 05, 2017","279.50","279.85","280.73","278.80","15.83M","0.09%"
"Oct 04, 2017","279.25","281.00","282.84","279.00","16.39M","-0.04%"
"Oct 03, 2017","279.35","283.00","284.77","278.09","17.76M","-1.34%"
"Oct 02, 2017","283.15","283.25","283.90","282.10","15.72M","-0.26%"
"Sep 29, 2017","283.90","283.15","285.20","282.60","16.23M","0.55%"
"Sep 28, 2017","282.35","284.95","285.20","281.05","13.76M","-0.79%"
"Sep 27, 2017","284.60","286.25","286.55","284.05","13.79M","-0.32%"
